exp,sample_idx,cf_variant,delta_target_terms,delta_opposite_terms,direction_accuracy,net_direction_accuracy,prompt_echo_rate,base_mentions_top1_title,cf_mentions_top1_title,title_drift,text_changed,top1_music_id
exp_04,3563,cf_lyrical_piano,0,-1,0,0,,0,0,0,1,SMaYq7N7WQc_XR6b5xjTPJA
exp_04,3565,cf_upbeat_electronic,8,0,1,1,0.7,1,1,0,1,hg7j1tFtFVQ_bvJFKKckbQU
exp_04,3565,cf_lyrical_piano,5,0,1,1,0.8,1,1,0,1,hg7j1tFtFVQ_bvJFKKckbQU
exp_04,3587,cf_upbeat_electronic,2,0,1,1,1.0,0,0,0,1,K7KMRBoqQUg_P56SorCCSmI
exp_04,3587,cf_lyrical_piano,9,-3,1,1,1.0,0,0,0,1,K7KMRBoqQUg_P56SorCCSmI
exp_04,3601,cf_upbeat_electronic,7,0,1,1,0.875,1,1,0,1,BiYSq-EixNk_zVaXHQhVXhQ
exp_04,3601,cf_lyrical_piano,7,0,1,1,1.0,1,1,0,1,BiYSq-EixNk_zVaXHQhVXhQ
exp_04,3603,cf_upbeat_electronic,6,0,1,1,0.8333,0,1,0,1,DSIf2qIdROc_69GtOx7G13E
exp_04,3603,cf_lyrical_piano,3,0,1,1,0.6667,0,1,0,1,DSIf2qIdROc_69GtOx7G13E
exp_04,3605,cf_upbeat_electronic,3,0,1,1,0.6,0,1,0,1,EWsSCph1Aco_5_EwhF3uhLw
exp_04,3605,cf_lyrical_piano,7,-1,1,1,1.0,0,1,0,1,EWsSCph1Aco_5_EwhF3uhLw
exp_04,3635,cf_upbeat_electronic,2,0,1,1,0.8333,0,1,0,1,5-TWTHpHEwI_llU5shMHJD4
exp_04,3635,cf_lyrical_piano,9,-4,1,1,1.0,0,0,0,1,5-TWTHpHEwI_llU5shMHJD4
exp_04,3645,cf_upbeat_electronic,4,0,1,1,0.625,1,1,0,1,fpPHM9g7doo_gXmN3m7GpEk
exp_04,3645,cf_lyrical_piano,9,-4,1,1,1.0,1,1,0,1,fpPHM9g7doo_gXmN3m7GpEk
exp_04,3660,cf_upbeat_electronic,2,0,1,1,1.0,1,1,0,1,nZNxV2PbEt8_-ApiJ7GWlZU
exp_04,3660,cf_lyrical_piano,8,-2,1,1,0.875,1,1,0,1,nZNxV2PbEt8_-ApiJ7GWlZU
exp_04,3673,cf_upbeat_electronic,5,0,1,1,0.8,0,0,0,1,Vfxj2zLHkSI_AfOSCflq5VM
exp_04,3673,cf_lyrical_piano,9,0,1,1,1.0,0,0,0,1,Vfxj2zLHkSI_AfOSCflq5VM
exp_04,3689,cf_upbeat_electronic,2,0,1,1,1.0,0,0,0,1,dmCQGY420rk_iqNEHhKHBes
exp_04,3689,cf_lyrical_piano,9,-1,1,1,1.0,0,0,0,1,dmCQGY420rk_iqNEHhKHBes
exp_04,3705,cf_upbeat_electronic,3,0,1,1,1.0,0,0,0,1,6CNrFkREe6g_EAo4DXBZ81M
exp_04,3705,cf_lyrical_piano,3,-2,1,1,1.0,0,0,0,1,6CNrFkREe6g_EAo4DXBZ81M
exp_04,3711,cf_upbeat_electronic,0,0,0,0,1.0,0,0,0,1,Bdz3jRz2yzc_hS_ZVaY19_o
exp_04,3711,cf_lyrical_piano,1,0,1,1,1.0,0,0,0,1,Bdz3jRz2yzc_hS_ZVaY19_o
exp_04,3715,cf_upbeat_electronic,5,0,1,1,0.8333,1,0,1,1,BtoBOV5kvCM_Rb-5eXoGo1w
exp_04,3715,cf_lyrical_piano,5,1,1,0,0.8,1,0,1,1,BtoBOV5kvCM_Rb-5eXoGo1w
exp_04,3754,cf_upbeat_electronic,1,0,1,1,0.625,0,0,0,1,QTFfpEUXLS0_x6hH8e6nHJI
exp_04,3754,cf_lyrical_piano,9,-4,1,1,0.7778,0,0,0,1,QTFfpEUXLS0_x6hH8e6nHJI
exp_04,3788,cf_upbeat_electronic,0,-1,0,0,,1,1,0,1,cv-jSWbgOKU_C5A5d8ZWeWQ
exp_04,3788,cf_lyrical_piano,5,0,1,1,0.875,1,1,0,1,cv-jSWbgOKU_C5A5d8ZWeWQ
exp_04,3819,cf_upbeat_electronic,5,0,1,1,0.8889,1,1,0,1,DnEseRarv8E_-kbYn4cABtw
exp_04,3819,cf_lyrical_piano,9,-2,1,1,1.0,1,1,0,1,DnEseRarv8E_-kbYn4cABtw
exp_04,3876,cf_upbeat_electronic,-1,0,0,0,0.6667,0,1,0,1,BQNjjLN0gA8_YxVvA5-Ndmg
exp_04,3876,cf_lyrical_piano,11,-4,1,1,1.0,0,0,0,1,BQNjjLN0gA8_YxVvA5-Ndmg
exp_04,3905,cf_upbeat_electronic,5,-1,1,1,0.8333,1,0,1,1,f967-QmIzpw_dWbElzNaE8k
exp_04,3905,cf_lyrical_piano,5,-1,1,1,1.0,1,1,0,1,f967-QmIzpw_dWbElzNaE8k
exp_04,3915,cf_upbeat_electronic,5,0,1,1,0.625,1,0,1,1,4Q4VQyHfiPI_5KMORmZGYRc
exp_04,3915,cf_lyrical_piano,9,0,1,1,1.0,1,0,1,1,4Q4VQyHfiPI_5KMORmZGYRc
exp_04,3916,cf_upbeat_electronic,7,0,1,1,1.0,0,1,0,1,skuxLAlq9Go_roF2xqB8ppo
exp_04,3916,cf_lyrical_piano,1,-1,1,1,1.0,0,1,0,1,skuxLAlq9Go_roF2xqB8ppo
exp_04,3931,cf_upbeat_electronic,4,0,1,1,1.0,0,1,0,1,RQWHBmcFvoA_uq1gbZNyRZE
exp_04,3931,cf_lyrical_piano,9,-2,1,1,1.0,0,1,0,1,RQWHBmcFvoA_uq1gbZNyRZE
exp_04,3936,cf_upbeat_electronic,3,0,1,1,0.75,0,0,0,1,X3kujXNpQRo_il1qddLLqyE
exp_04,3936,cf_lyrical_piano,3,-4,1,1,0.6667,0,1,0,1,X3kujXNpQRo_il1qddLLqyE
exp_04,3952,cf_upbeat_electronic,6,0,1,1,1.0,0,1,0,1,gsD2ksg2nrw_htFqbKNe60Y
exp_04,3952,cf_lyrical_piano,9,0,1,1,1.0,0,1,0,1,gsD2ksg2nrw_htFqbKNe60Y
exp_04,3963,cf_upbeat_electronic,6,1,1,0,0.4286,0,1,0,1,YeKvmD0MBnI_hCeb5KvlOgI
exp_04,3963,cf_lyrical_piano,3,0,1,1,0.6667,0,1,0,1,YeKvmD0MBnI_hCeb5KvlOgI
exp_04,3980,cf_upbeat_electronic,3,0,1,1,0.7143,0,0,0,1,0lkuVDqosG0_Im1bp7Ljud4
exp_04,3980,cf_lyrical_piano,9,-3,1,1,1.0,0,0,0,1,0lkuVDqosG0_Im1bp7Ljud4
exp_04,3981,cf_upbeat_electronic,1,0,1,1,1.0,1,1,0,1,s4UKAbZXMD8_c6F-7olJ_VI
exp_04,3981,cf_lyrical_piano,5,0,1,1,1.0,1,1,0,1,s4UKAbZXMD8_c6F-7olJ_VI
exp_04,4025,cf_upbeat_electronic,3,0,1,1,0.8,0,1,0,1,ZXpTajpYggc_jRKztRLtZcE
exp_04,4025,cf_lyrical_piano,7,0,1,1,1.0,0,1,0,1,ZXpTajpYggc_jRKztRLtZcE
exp_04,4053,cf_upbeat_electronic,7,0,1,1,0.5455,0,0,0,1,g90g2CerdKE_ZheEZlDYtHQ
exp_04,4053,cf_lyrical_piano,0,-4,0,0,,0,0,0,1,g90g2CerdKE_ZheEZlDYtHQ
exp_04,4087,cf_upbeat_electronic,3,0,1,1,0.6667,1,1,0,1,-XiN_yDGDjE_Bt2ha5B3X3c
exp_04,4087,cf_lyrical_piano,9,-2,1,1,1.0,1,1,0,1,-XiN_yDGDjE_Bt2ha5B3X3c
exp_04,4147,cf_upbeat_electronic,3,0,1,1,0.75,0,0,0,1,EBQL5tLTOvo_SWEoM7bZSd0
exp_04,4147,cf_lyrical_piano,4,0,1,1,1.0,0,0,0,1,EBQL5tLTOvo_SWEoM7bZSd0
exp_04,4148,cf_upbeat_electronic,4,0,1,1,0.8571,1,1,0,1,Z1ltk4cjc0A_vixPS5KWjFM
exp_04,4148,cf_lyrical_piano,9,-3,1,1,1.0,1,1,0,1,Z1ltk4cjc0A_vixPS5KWjFM
exp_04,4150,cf_upbeat_electronic,2,0,1,1,1.0,0,0,0,1,Z0Ujpe2xWKs_bxU95SaM06c
exp_04,4150,cf_lyrical_piano,9,-5,1,1,1.0,0,0,0,1,Z0Ujpe2xWKs_bxU95SaM06c
exp_04,4180,cf_upbeat_electronic,6,0,1,1,0.8571,1,1,0,1,KDOK211mTgA_A4RbtN9IarQ
exp_04,4180,cf_lyrical_piano,9,0,1,1,1.0,1,1,0,1,KDOK211mTgA_A4RbtN9IarQ
